Year,Crime Type ID,Crime Type,State ID,State,Value
2021,106,Robo,27,Tabasco,23854
2021,106,Robo,28,Tamaulipas,17626
2021,106,Robo,29,Tlaxcala,6006
2021,106,Robo,30,Veracruz de Ignacio de la Llave,45342
2021,106,Robo,31,Yucatán,704
2021,106,Robo,32,Zacatecas,12246
2021,107,Otros Delitos contra el Patrimonio,1,Aguascalientes,382
2021,107,Otros Delitos contra el Patrimonio,2,Baja California,1972
2021,107,Otros Delitos contra el Patrimonio,3,Baja California Sur,204
2021,107,Otros Delitos contra el Patrimonio,4,Campeche,178
2021,107,Otros Delitos contra el Patrimonio,5,Coahuila de Zaragoza,2848
2021,107,Otros Delitos contra el Patrimonio,6,Colima,490
2021,107,Otros Delitos contra el Patrimonio,7,Chiapas,308
2021,107,Otros Delitos contra el Patrimonio,8,Chihuahua,1664
2021,107,Otros Delitos contra el Patrimonio,9,Ciudad de México,7974
2021,107,Otros Delitos contra el Patrimonio,10,Durango,96
2021,107,Otros Delitos contra el Patrimonio,11,Guanajuato,404
2021,107,Otros Delitos contra el Patrimonio,12,Guerrero,0
2021,107,Otros Delitos contra el Patrimonio,13,Hidalgo,302
2021,107,Otros Delitos contra el Patrimonio,14,Jalisco,0
2021,107,Otros Delitos contra el Patrimonio,15,Estado de México,276
2021,107,Otros Delitos contra el Patrimonio,16,Michoacán de Ocampo,698
2021,107,Otros Delitos contra el Patrimonio,17,Morelos,936
2021,107,Otros Delitos contra el Patrimonio,18,Nayarit,12
2021,107,Otros Delitos contra el Patrimonio,19,Nuevo León,220
2021,107,Otros Delitos contra el Patrimonio,20,Oaxaca,1196
2021,107,Otros Delitos contra el Patrimonio,21,Puebla,576
2021,107,Otros Delitos contra el Patrimonio,22,Querétaro,98
2021,107,Otros Delitos contra el Patrimonio,23,Quintana Roo,516
2021,107,Otros Delitos contra el Patrimonio,24,San Luis Potosí,3476
2021,107,Otros Delitos contra el Patrimonio,25,Sinaloa,70
2021,107,Otros Delitos contra el Patrimonio,26,Sonora,470
2021,107,Otros Delitos contra el Patrimonio,27,Tabasco,378
2021,107,Otros Delitos contra el Patrimonio,28,Tamaulipas,60
2021,107,Otros Delitos contra el Patrimonio,29,Tlaxcala,30
2021,107,Otros Delitos contra el Patrimonio,30,Veracruz de Ignacio de la Llave,1654
2021,107,Otros Delitos contra el Patrimonio,31,Yucatán,330
2021,107,Otros Delitos contra el Patrimonio,32,Zacatecas,238
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,1,Aguascalientes,462
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,2,Baja California,1946
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,3,Baja California Sur,1442
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,4,Campeche,78
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,5,Coahuila de Zaragoza,470
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,6,Colima,1514
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,7,Chiapas,578
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,8,Chihuahua,3758
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,9,Ciudad de México,1678
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,10,Durango,222
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,11,Guanajuato,4164
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,12,Guerrero,1034
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,13,Hidalgo,1576
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,14,Jalisco,0
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,15,Estado de México,5410
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,16,Michoacán de Ocampo,280
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,17,Morelos,572
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,18,Nayarit,940
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,19,Nuevo León,1110
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,20,Oaxaca,318
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,21,Puebla,582
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,22,Querétaro,1094
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,23,Quintana Roo,1200
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,24,San Luis Potosí,998
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,25,Sinaloa,300
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,26,Sonora,4534
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,27,Tabasco,2214
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,28,Tamaulipas,3306
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,29,Tlaxcala,118
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,30,Veracruz de Ignacio de la Llave,3070
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,31,Yucatán,344
2021,201,Incumplimiento de Obligaciones de Asistencia Familiar,32,Zacatecas,1234
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,1,Aguascalientes,8
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,2,Baja California,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,3,Baja California Sur,14
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,4,Campeche,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,5,Coahuila de Zaragoza,32
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,6,Colima,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,7,Chiapas,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,8,Chihuahua,62
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,9,Ciudad de México,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,10,Durango,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,11,Guanajuato,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,12,Guerrero,544
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,13,Hidalgo,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,14,Jalisco,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,15,Estado de México,4350
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,16,Michoacán de Ocampo,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,17,Morelos,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,18,Nayarit,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,19,Nuevo León,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,20,Oaxaca,8
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,21,Puebla,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,22,Querétaro,300
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,23,Quintana Roo,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,24,San Luis Potosí,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,25,Sinaloa,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,26,Sonora,8
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,27,Tabasco,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,28,Tamaulipas,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,29,Tlaxcala,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,30,Veracruz de Ignacio de la Llave,3042
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,31,Yucatán,0
2021,202,Violencia de Género en Todas sus Modalidades Distinta a la Violencia Familiar,32,Zacatecas,0
2021,203,Violencia Familiar,1,Aguascalientes,4576
2021,203,Violencia Familiar,2,Baja California,25136
2021,203,Violencia Familiar,3,Baja California Sur,4986
2021,203,Violencia Familiar,4,Campeche,628
2021,203,Violencia Familiar,5,Coahuila de Zaragoza,23544
2021,203,Violencia Familiar,6,Colima,8516
2021,203,Violencia Familiar,7,Chiapas,7942
2021,203,Violencia Familiar,8,Chihuahua,25936
2021,203,Violencia Familiar,9,Ciudad de México,69630
2021,203,Violencia Familiar,10,Durango,11062
2021,203,Violencia Familiar,11,Guanajuato,23248
2021,203,Violencia Familiar,12,Guerrero,6546
2021,203,Violencia Familiar,13,Hidalgo,11740
2021,203,Violencia Familiar,14,Jalisco,25226
2021,203,Violencia Familiar,15,Estado de México,44278
2021,203,Violencia Familiar,16,Michoacán de Ocampo,2368
2021,203,Violencia Familiar,17,Morelos,9876
2021,203,Violencia Familiar,18,Nayarit,2126
2021,203,Violencia Familiar,19,Nuevo León,42058
2021,203,Violencia Familiar,20,Oaxaca,13784
2021,203,Violencia Familiar,21,Puebla,17434
2021,203,Violencia Familiar,22,Querétaro,7544
2021,203,Violencia Familiar,23,Quintana Roo,11696
2021,203,Violencia Familiar,24,San Luis Potosí,18068
2021,203,Violencia Familiar,25,Sinaloa,11466
2021,203,Violencia Familiar,26,Sonora,14450
2021,203,Violencia Familiar,27,Tabasco,15582
2021,203,Violencia Familiar,28,Tamaulipas,15688
2021,203,Violencia Familiar,29,Tlaxcala,156
2021,203,Violencia Familiar,30,Veracruz de Ignacio de la Llave,23330
2021,203,Violencia Familiar,31,Yucatán,1768
2021,203,Violencia Familiar,32,Zacatecas,6906
2021,204,Otros Delitos contra la Familia,1,Aguascalientes,62
2021,204,Otros Delitos contra la Familia,2,Baja California,1066
2021,204,Otros Delitos contra la Familia,3,Baja California Sur,524
2021,204,Otros Delitos contra la Familia,4,Campeche,2
2021,204,Otros Delitos contra la Familia,5,Coahuila de Zaragoza,438
2021,204,Otros Delitos contra la Familia,6,Colima,0
2021,204,Otros Delitos contra la Familia,7,Chiapas,4
2021,204,Otros Delitos contra la Familia,8,Chihuahua,66
2021,204,Otros Delitos contra la Familia,9,Ciudad de México,28
2021,204,Otros Delitos contra la Familia,10,Durango,1226
2021,204,Otros Delitos contra la Familia,11,Guanajuato,82
2021,204,Otros Delitos contra la Familia,12,Guerrero,296
2021,204,Otros Delitos contra la Familia,13,Hidalgo,14
2021,204,Otros Delitos contra la Familia,14,Jalisco,1852
2021,204,Otros Delitos contra la Familia,15,Estado de México,22
2021,204,Otros Delitos contra la Familia,16,Michoacán de Ocampo,0
2021,204,Otros Delitos contra la Familia,17,Morelos,752
2021,204,Otros Delitos contra la Familia,18,Nayarit,18
2021,204,Otros Delitos contra la Familia,19,Nuevo León,12322
2021,204,Otros Delitos contra la Familia,20,Oaxaca,496
2021,204,Otros Delitos contra la Familia,21,Puebla,1274
2021,204,Otros Delitos contra la Familia,22,Querétaro,508
2021,204,Otros Delitos contra la Familia,23,Quintana Roo,1268
2021,204,Otros Delitos contra la Familia,24,San Luis Potosí,10
2021,204,Otros Delitos contra la Familia,25,Sinaloa,284
2021,204,Otros Delitos contra la Familia,26,Sonora,240
2021,204,Otros Delitos contra la Familia,27,Tabasco,38
2021,204,Otros Delitos contra la Familia,28,Tamaulipas,1536
2021,204,Otros Delitos contra la Familia,29,Tlaxcala,6
2021,204,Otros Delitos contra la Familia,30,Veracruz de Ignacio de la Llave,3656
2021,204,Otros Delitos contra la Familia,31,Yucatán,72
2021,204,Otros Delitos contra la Familia,32,Zacatecas,234
2021,301,Abuso Sexual,1,Aguascalientes,0
2021,301,Abuso Sexual,2,Baja California,2594
2021,301,Abuso Sexual,3,Baja California Sur,626
2021,301,Abuso Sexual,4,Campeche,192
2021,301,Abuso Sexual,5,Coahuila de Zaragoza,1656
2021,301,Abuso Sexual,6,Colima,684
2021,301,Abuso Sexual,7,Chiapas,414
2021,301,Abuso Sexual,8,Chihuahua,3382
2021,301,Abuso Sexual,9,Ciudad de México,7820
2021,301,Abuso Sexual,10,Durango,1096
2021,301,Abuso Sexual,11,Guanajuato,2548
2021,301,Abuso Sexual,12,Guerrero,710
2021,301,Abuso Sexual,13,Hidalgo,1310
2021,301,Abuso Sexual,14,Jalisco,4736
2021,301,Abuso Sexual,15,Estado de México,8142
2021,301,Abuso Sexual,16,Michoacán de Ocampo,1142
2021,301,Abuso Sexual,17,Morelos,1100
2021,301,Abuso Sexual,18,Nayarit,0
2021,301,Abuso Sexual,19,Nuevo León,3306
2021,301,Abuso Sexual,20,Oaxaca,1092
2021,301,Abuso Sexual,21,Puebla,1656
2021,301,Abuso Sexual,22,Querétaro,1354
2021,301,Abuso Sexual,23,Quintana Roo,1932
2021,301,Abuso Sexual,24,San Luis Potosí,1296
2021,301,Abuso Sexual,25,Sinaloa,814
2021,301,Abuso Sexual,26,Sonora,1436
2021,301,Abuso Sexual,27,Tabasco,470
2021,301,Abuso Sexual,28,Tamaulipas,1402
2021,301,Abuso Sexual,29,Tlaxcala,66
2021,301,Abuso Sexual,30,Veracruz de Ignacio de la Llave,1744
2021,301,Abuso Sexual,31,Yucatán,118
2021,301,Abuso Sexual,32,Zacatecas,518
2021,302,Acoso Sexual,1,Aguascalientes,0
2021,302,Acoso Sexual,2,Baja California,0
2021,302,Acoso Sexual,3,Baja California Sur,238
2021,302,Acoso Sexual,4,Campeche,32
2021,302,Acoso Sexual,5,Coahuila de Zaragoza,694
2021,302,Acoso Sexual,6,Colima,0
2021,302,Acoso Sexual,7,Chiapas,176
2021,302,Acoso Sexual,8,Chihuahua,0
2021,302,Acoso Sexual,9,Ciudad de México,2820
2021,302,Acoso Sexual,10,Durango,190
2021,302,Acoso Sexual,11,Guanajuato,468
2021,302,Acoso Sexual,12,Guerrero,198
2021,302,Acoso Sexual,13,Hidalgo,0
2021,302,Acoso Sexual,14,Jalisco,552
2021,302,Acoso Sexual,15,Estado de México,2862
2021,302,Acoso Sexual,16,Michoacán de Ocampo,362
2021,302,Acoso Sexual,17,Morelos,68
2021,302,Acoso Sexual,18,Nayarit,26
2021,302,Acoso Sexual,19,Nuevo León,1172
2021,302,Acoso Sexual,20,Oaxaca,466
2021,302,Acoso Sexual,21,Puebla,520
2021,302,Acoso Sexual,22,Querétaro,1372
2021,302,Acoso Sexual,23,Quintana Roo,516
2021,302,Acoso Sexual,24,San Luis Potosí,524
2021,302,Acoso Sexual,25,Sinaloa,198
2021,302,Acoso Sexual,26,Sonora,162
2021,302,Acoso Sexual,27,Tabasco,0
2021,302,Acoso Sexual,28,Tamaulipas,198
2021,302,Acoso Sexual,29,Tlaxcala,8
2021,302,Acoso Sexual,30,Veracruz de Ignacio de la Llave,0
2021,302,Acoso Sexual,31,Yucatán,14
2021,302,Acoso Sexual,32,Zacatecas,244
2021,303,Hostigamiento Sexual,1,Aguascalientes,230
2021,303,Hostigamiento Sexual,2,Baja California,424
2021,303,Hostigamiento Sexual,3,Baja California Sur,34
2021,303,Hostigamiento Sexual,4,Campeche,6
2021,303,Hostigamiento Sexual,5,Coahuila de Zaragoza,34
2021,303,Hostigamiento Sexual,6,Colima,114
2021,303,Hostigamiento Sexual,7,Chiapas,64
2021,303,Hostigamiento Sexual,8,Chihuahua,442
2021,303,Hostigamiento Sexual,9,Ciudad de México,0
2021,303,Hostigamiento Sexual,10,Durango,20
2021,303,Hostigamiento Sexual,11,Guanajuato,94
2021,303,Hostigamiento Sexual,12,Guerrero,22
2021,303,Hostigamiento Sexual,13,Hidalgo,162
2021,303,Hostigamiento Sexual,14,Jalisco,158
2021,303,Hostigamiento Sexual,15,Estado de México,226
2021,303,Hostigamiento Sexual,16,Michoacán de Ocampo,84
2021,303,Hostigamiento Sexual,17,Morelos,128
2021,303,Hostigamiento Sexual,18,Nayarit,0
2021,303,Hostigamiento Sexual,19,Nuevo León,112
2021,303,Hostigamiento Sexual,20,Oaxaca,120
2021,303,Hostigamiento Sexual,21,Puebla,110
2021,303,Hostigamiento Sexual,22,Querétaro,12
2021,303,Hostigamiento Sexual,23,Quintana Roo,88
2021,303,Hostigamiento Sexual,24,San Luis Potosí,90
2021,303,Hostigamiento Sexual,25,Sinaloa,16
2021,303,Hostigamiento Sexual,26,Sonora,18
2021,303,Hostigamiento Sexual,27,Tabasco,424
2021,303,Hostigamiento Sexual,28,Tamaulipas,58
2021,303,Hostigamiento Sexual,29,Tlaxcala,0
2021,303,Hostigamiento Sexual,30,Veracruz de Ignacio de la Llave,816
2021,303,Hostigamiento Sexual,31,Yucatán,4
2021,303,Hostigamiento Sexual,32,Zacatecas,44
2021,304,Incesto,1,Aguascalientes,0
2021,304,Incesto,2,Baja California,0
2021,304,Incesto,3,Baja California Sur,0
2021,304,Incesto,4,Campeche,0
2021,304,Incesto,5,Coahuila de Zaragoza,4
2021,304,Incesto,6,Colima,0
2021,304,Incesto,7,Chiapas,0
2021,304,Incesto,8,Chihuahua,4
2021,304,Incesto,9,Ciudad de México,0
2021,304,Incesto,10,Durango,0
2021,304,Incesto,11,Guanajuato,6
2021,304,Incesto,12,Guerrero,0
2021,304,Incesto,13,Hidalgo,0
2021,304,Incesto,14,Jalisco,0
2021,304,Incesto,15,Estado de México,0
2021,304,Incesto,16,Michoacán de Ocampo,0
2021,304,Incesto,17,Morelos,0
2021,304,Incesto,18,Nayarit,0
2021,304,Incesto,19,Nuevo León,2
2021,304,Incesto,20,Oaxaca,0
2021,304,Incesto,21,Puebla,0
2021,304,Incesto,22,Querétaro,0
2021,304,Incesto,23,Quintana Roo,0
2021,304,Incesto,24,San Luis Potosí,0
2021,304,Incesto,25,Sinaloa,0
2021,304,Incesto,26,Sonora,4
2021,304,Incesto,27,Tabasco,0
2021,304,Incesto,28,Tamaulipas,0
2021,304,Incesto,29,Tlaxcala,0
2021,304,Incesto,30,Veracruz de Ignacio de la Llave,0
2021,304,Incesto,31,Yucatán,0
2021,304,Incesto,32,Zacatecas,0
2021,305,Violación Equiparada,1,Aguascalientes,220
2021,305,Violación Equiparada,2,Baja California,692
2021,305,Violación Equiparada,3,Baja California Sur,94
2021,305,Violación Equiparada,4,Campeche,418
2021,305,Violación Equiparada,5,Coahuila de Zaragoza,528
2021,305,Violación Equiparada,6,Colima,0
2021,305,Violación Equiparada,7,Chiapas,14
2021,305,Violación Equiparada,8,Chihuahua,618
2021,305,Violación Equiparada,9,Ciudad de México,1518
2021,305,Violación Equiparada,10,Durango,10
2021,305,Violación Equiparada,11,Guanajuato,156
2021,305,Violación Equiparada,12,Guerrero,348
2021,305,Violación Equiparada,13,Hidalgo,734
2021,305,Violación Equiparada,14,Jalisco,0
2021,305,Violación Equiparada,15,Estado de México,2504
2021,305,Violación Equiparada,16,Michoacán de Ocampo,244
2021,305,Violación Equiparada,17,Morelos,0
2021,305,Violación Equiparada,18,Nayarit,42
2021,305,Violación Equiparada,19,Nuevo León,974
2021,305,Violación Equiparada,20,Oaxaca,674
2021,305,Violación Equiparada,21,Puebla,858
2021,305,Violación Equiparada,22,Querétaro,508
2021,305,Violación Equiparada,23,Quintana Roo,16
2021,305,Violación Equiparada,24,San Luis Potosí,0
2021,305,Violación Equiparada,25,Sinaloa,180
2021,305,Violación Equiparada,26,Sonora,128
2021,305,Violación Equiparada,27,Tabasco,6
2021,305,Violación Equiparada,28,Tamaulipas,0
2021,305,Violación Equiparada,29,Tlaxcala,2
2021,305,Violación Equiparada,30,Veracruz de Ignacio de la Llave,46
2021,305,Violación Equiparada,31,Yucatán,0
2021,305,Violación Equiparada,32,Zacatecas,300
2021,306,Violación Simple,1,Aguascalientes,510
2021,306,Violación Simple,2,Baja California,1180
2021,306,Violación Simple,3,Baja California Sur,418
2021,306,Violación Simple,4,Campeche,120
2021,306,Violación Simple,5,Coahuila de Zaragoza,498
2021,306,Violación Simple,6,Colima,400
2021,306,Violación Simple,7,Chiapas,1046
2021,306,Violación Simple,8,Chihuahua,2094
2021,306,Violación Simple,9,Ciudad de México,2588
2021,306,Violación Simple,10,Durango,674
2021,306,Violación Simple,11,Guanajuato,1636
2021,306,Violación Simple,12,Guerrero,430
2021,306,Violación Simple,13,Hidalgo,788
2021,306,Violación Simple,14,Jalisco,1026
2021,306,Violación Simple,15,Estado de México,3072
2021,306,Violación Simple,16,Michoacán de Ocampo,854
2021,306,Violación Simple,17,Morelos,982
2021,306,Violación Simple,18,Nayarit,360
2021,306,Violación Simple,19,Nuevo León,1836
2021,306,Violación Simple,20,Oaxaca,792
2021,306,Violación Simple,21,Puebla,990
2021,306,Violación Simple,22,Querétaro,854
2021,306,Violación Simple,23,Quintana Roo,1588
2021,306,Violación Simple,24,San Luis Potosí,1272
2021,306,Violación Simple,25,Sinaloa,458
2021,306,Violación Simple,26,Sonora,578
2021,306,Violación Simple,27,Tabasco,660
2021,306,Violación Simple,28,Tamaulipas,1118
2021,306,Violación Simple,29,Tlaxcala,48
2021,306,Violación Simple,30,Veracruz de Ignacio de la Llave,936
2021,306,Violación Simple,31,Yucatán,78
2021,306,Violación Simple,32,Zacatecas,302
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,1,Aguascalientes,1012
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,2,Baja California,648
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,3,Baja California Sur,186
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,4,Campeche,50
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,5,Coahuila de Zaragoza,122
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,6,Colima,98
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,7,Chiapas,1508
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,8,Chihuahua,750
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,9,Ciudad de México,3238
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,10,Durango,594
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,11,Guanajuato,50
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,12,Guerrero,0
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,13,Hidalgo,318
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,14,Jalisco,2420
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,15,Estado de México,202
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,16,Michoacán de Ocampo,500
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,17,Morelos,138
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,18,Nayarit,232
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,19,Nuevo León,1670
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,20,Oaxaca,86
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,21,Puebla,2266
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,22,Querétaro,102
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,23,Quintana Roo,966
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,24,San Luis Potosí,588
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,25,Sinaloa,96
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,26,Sonora,204
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,27,Tabasco,1404
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,28,Tamaulipas,120
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,29,Tlaxcala,28
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,30,Veracruz de Ignacio de la Llave,2954
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,31,Yucatán,0
2021,307,Otros Delitos que Atentan contra la Libertad y la Seguridad Sexual,32,Zacatecas,288
2021,401,Corrupción de Menores,1,Aguascalientes,96
2021,401,Corrupción de Menores,2,Baja California,1540
2021,401,Corrupción de Menores,3,Baja California Sur,102
2021,401,Corrupción de Menores,4,Campeche,6
2021,401,Corrupción de Menores,5,Coahuila de Zaragoza,74
2021,401,Corrupción de Menores,6,Colima,74
2021,401,Corrupción de Menores,7,Chiapas,138
2021,401,Corrupción de Menores,8,Chihuahua,152
2021,401,Corrupción de Menores,9,Ciudad de México,592
2021,401,Corrupción de Menores,10,Durango,2
2021,401,Corrupción de Menores,11,Guanajuato,572
2021,401,Corrupción de Menores,12,Guerrero,18
2021,401,Corrupción de Menores,13,Hidalgo,50
2021,401,Corrupción de Menores,14,Jalisco,232
2021,401,Corrupción de Menores,15,Estado de México,160
2021,401,Corrupción de Menores,16,Michoacán de Ocampo,56
2021,401,Corrupción de Menores,17,Morelos,64
2021,401,Corrupción de Menores,18,Nayarit,32
2021,401,Corrupción de Menores,19,Nuevo León,310
2021,401,Corrupción de Menores,20,Oaxaca,44
2021,401,Corrupción de Menores,21,Puebla,60
2021,401,Corrupción de Menores,22,Querétaro,0
2021,401,Corrupción de Menores,23,Quintana Roo,264
2021,401,Corrupción de Menores,24,San Luis Potosí,32
2021,401,Corrupción de Menores,25,Sinaloa,110
2021,401,Corrupción de Menores,26,Sonora,174
2021,401,Corrupción de Menores,27,Tabasco,78
2021,401,Corrupción de Menores,28,Tamaulipas,46
2021,401,Corrupción de Menores,29,Tlaxcala,0
2021,401,Corrupción de Menores,30,Veracruz de Ignacio de la Llave,42
2021,401,Corrupción de Menores,31,Yucatán,12
2021,401,Corrupción de Menores,32,Zacatecas,62
2021,402,Trata de Personas,1,Aguascalientes,10
2021,402,Trata de Personas,2,Baja California,116
2021,402,Trata de Personas,3,Baja California Sur,12
2021,402,Trata de Personas,4,Campeche,6
2021,402,Trata de Personas,5,Coahuila de Zaragoza,24
2021,402,Trata de Personas,6,Colima,0
2021,402,Trata de Personas,7,Chiapas,6
2021,402,Trata de Personas,8,Chihuahua,46
2021,402,Trata de Personas,9,Ciudad de México,140
2021,402,Trata de Personas,10,Durango,0
2021,402,Trata de Personas,11,Guanajuato,0
2021,402,Trata de Personas,12,Guerrero,8
2021,402,Trata de Personas,13,Hidalgo,20
2021,402,Trata de Personas,14,Jalisco,26
2021,402,Trata de Personas,15,Estado de México,356
2021,402,Trata de Personas,16,Michoacán de Ocampo,14
2021,402,Trata de Personas,17,Morelos,6
2021,402,Trata de Personas,18,Nayarit,2
2021,402,Trata de Personas,19,Nuevo León,182
2021,402,Trata de Personas,20,Oaxaca,26
2021,402,Trata de Personas,21,Puebla,98
2021,402,Trata de Personas,22,Querétaro,8
2021,402,Trata de Personas,23,Quintana Roo,36
2021,402,Trata de Personas,24,San Luis Potosí,24
2021,402,Trata de Personas,25,Sinaloa,10
2021,402,Trata de Personas,26,Sonora,2
2021,402,Trata de Personas,27,Tabasco,4
2021,402,Trata de Personas,28,Tamaulipas,8
2021,402,Trata de Personas,29,Tlaxcala,4
2021,402,Trata de Personas,30,Veracruz de Ignacio de la Llave,22
2021,402,Trata de Personas,31,Yucatán,10
2021,402,Trata de Personas,32,Zacatecas,16
2021,403,Otros Delitos contra la Sociedad,1,Aguascalientes,4
2021,403,Otros Delitos contra la Sociedad,2,Baja California,84
2021,403,Otros Delitos contra la Sociedad,3,Baja California Sur,4
2021,403,Otros Delitos contra la Sociedad,4,Campeche,4
